062735|spanish|spanish|spanish/batalla_arapiles/batalla_arapiles_3040.wav|spectrograms/062735.npy|linear_spectrograms/062735.npy|Poco a poco fui perdiéndole el miedo: me causaba cierto respeto; pero amarle. ¡eso imposible!|poko a poko fwi peɾðjendole el mjeðo: me kaʊsaβa θjeɾto ɾɾespeto; peɾo amaɾle... ¡eso imposiβle!...
056442|spanish|spanish|spanish/19demarzo/19demarzo_3260.wav|spectrograms/056442.npy|linear_spectrograms/056442.npy|Estas palabras, dichas con un entusiasmo que el anciano no había manifestado ante mí sino muy pocas veces,|estas palaβɾas, ditʃas kon un entusjasmo ke el anθjano no aβia manifestaðo ante mi sino mujj pokas beθes,
062623|spanish|spanish|spanish/batalla_arapiles/batalla_arapiles_2928.wav|spectrograms/062623.npy|linear_spectrograms/062623.npy|Al fin no oíamos sino mugidos entrecortados y guturales, que nada expresaban. Su respiración era fatigosa,|al fin no oiamos sino muxiðos entɾekoɾtaðos i ɡutuɾales, ke naða ekspɾesaβan. su ɾɾespiɾaθjon eɾa fatiɣosa,
056086|spanish|spanish|spanish/19demarzo/19demarzo_2904.wav|spectrograms/056086.npy|linear_spectrograms/056086.npy|y es que antes que aquel fénix de los modernos ingenios la examine, quiero leértela a ti a ver qué te parece.|i es ke antes ke akel feniks de los moðeɾnos iŋxenjos la eksamine, kjeɾo leeɾtela a ti a beɾ ke te paɾeθe.
060385|spanish|spanish|spanish/batalla_arapiles/batalla_arapiles_0690.wav|spectrograms/060385.npy|linear_spectrograms/060385.npy|Habiéndose enredado el caballo entre unas jaras, se había ido al suelo, quedando como reventado a consecuencia del fuerte choque que recibiera.|aβjendose enreðaðo el kaβaʎo ɛntɾe unas xaɾas, se aβia iðo al swelo, keðando komo ɾɾeβentaðo a konsekwɛnθja del fweɾte tʃoke ke ɾɾeθiβjeɾa.
054980|spanish|spanish|spanish/19demarzo/19demarzo_1798.wav|spectrograms/054980.npy|linear_spectrograms/054980.npy|el de precipitar el martirio de Inés, casándola consigo mismo, como él decía en su bárbaro lenguaje.|el de pɾeθipitaɾ el maɾtiɾjo de ines, kasandola konsiɣo mismo, komo el deθia en su baɾβaɾo leŋɡwaxe.
054601|spanish|spanish|spanish/19demarzo/19demarzo_1419.wav|spectrograms/054601.npy|linear_spectrograms/054601.npy|Gabriel -me dijo Juan de Dios solemnemente, poniendo su mano sobre mi brazo-,| -ɡaβɾiel -me dixo xwan de djos solemnemente, ponjɛndo su mano soβɾe mi bɾaθo,
055550|spanish|spanish|spanish/19demarzo/19demarzo_2368.wav|spectrograms/055550.npy|linear_spectrograms/055550.npy|la amarraré a un poste, la azotaré, la abriré en canal con el cuchillo de abrir las latas de pomada.|la amaɾɾaɾe a un poste, la aθotaɾe, la aβɾiɾe en kanal kon el kutʃiʎo de aβɾiɾ las latas de pomaða.
053602|spanish|spanish|spanish/19demarzo/19demarzo_0420.wav|spectrograms/053602.npy|linear_spectrograms/053602.npy|y Lopito y yo, cada cual con distinta manera y estilo, le contamos lo que había sucedido,|i lopito i ʝo, kaða kwal kon distinta maneɾa i estilo, le kontamos lo ke aβia suθeðiðo,
061778|spanish|spanish|spanish/batalla_arapiles/batalla_arapiles_2083.wav|spectrograms/061778.npy|linear_spectrograms/061778.npy|Miré a miss Fly con admiración; pero con una admiración que no era enteramente seria, quiero decir que algo se reía dentro de mí.|miɾe a miss efeeleiɣɾieɣa kon admiɾaθjon; peɾo kon una admiɾaθjon ke no eɾa enteɾamente seɾja, kjeɾo deθiɾ ke alɣo se ɾɾeia dɛntɾo de mi.
053532|spanish|spanish|spanish/19demarzo/19demarzo_0350.wav|spectrograms/053532.npy|linear_spectrograms/053532.npy|y algunos jinetes de la guardia se colocaron a derecha e izquierda de la puerta.|i alɣunos xinetes de la ɡwaɾðja se kolokaɾon a deɾetʃa e iθkjeɾða de la pweɾta.
055714|spanish|spanish|spanish/19demarzo/19demarzo_2532.wav|spectrograms/055714.npy|linear_spectrograms/055714.npy|Pero si en esta parte estoy tranquilo. ¡ay! ya le he dicho al Santísimo Sacramento que estoy loco de amor y que me perdone los dos grandes pecados que he cometido hoy:|peɾo si en esta paɾte estoɪ tɾankilo... ¡aɪ!, ʝa le e ditʃo al santisimo sakɾamɛnto ke estoɪ loko de amoɾ i ke me peɾðone los dos ɡɾandes pekaðos ke e kometiðo oɪ:
061461|spanish|spanish|spanish/batalla_arapiles/batalla_arapiles_1766.wav|spectrograms/061461.npy|linear_spectrograms/061461.npy|No se atrevía a hablarme; puso violentamente su mano en mi boca cuando quise articular la primera palabra; inundó de lágrimas ardientes mi pecho,|no se atɾeβia a aβlaɾme; puso bjolɛntamente su mano en mi boka kwando kise aɾtikulaɾ la pɾimeɾa palaβɾa; inundo de laɣɾimas aɾðjɛntes mi petʃo,
063675|spanish|spanish|spanish/batalla_arapiles/batalla_arapiles_3980.wav|spectrograms/063675.npy|linear_spectrograms/063675.npy|sacudiendo las ropas del lecho para sacar los brazos. Athenais gimió.|sakuðjɛndo las ɾɾopas del letʃo paɾa sakaɾ los bɾaθos. atenaɪs ximjo.
062210|spanish|spanish|spanish/batalla_arapiles/batalla_arapiles_2515.wav|spectrograms/062210.npy|linear_spectrograms/062210.npy|Te juro que si vuelves a ponerte delante de mí y te atreves a amenazarme, haré contigo lo que mereces.|te xuɾo ke si bwelβes a poneɾte delante de mi i te atɾeβes a amenaθaɾme, aɾe kontiɣo lo ke meɾeθes...
056767|spanish|spanish|spanish/bailen/bailen_0312.wav|spectrograms/056767.npy|linear_spectrograms/056767.npy|Perros, canallas, ya sabréis cómo las gastamos los españoles.|peɾɾos, kanaʎas, ʝa saβɾeis komo las ɡastamos los espaɲoles .
060979|spanish|spanish|spanish/batalla_arapiles/batalla_arapiles_1284.wav|spectrograms/060979.npy|linear_spectrograms/060979.npy|Tú vas a Salamanca mandado por el lord, ¿eh? como si lo viera. No haya miedo. El que tiene padre alcalde, seguro va a juicio. Bien, amigo.| -tu bas a salamanka mandaðo poɾ el loɾd, ¿e?... komo si lo bjeɾa... no ajja mjeðo. el ke tjene paðɾe alkalðe, seɣuɾo ba a xwiθjo. bjen, amiɣo...
053661|spanish|spanish|spanish/19demarzo/19demarzo_0479.wav|spectrograms/053661.npy|linear_spectrograms/053661.npy|cierto es que hay demasiada gente en el pueblo. Se ven por ahí muchas caras extrañas, y también parece que es mayor el número de soldados. ¿Ves aquel grupo que hay junto a la esquina?|θjeɾto es ke aɪ demasjaða xɛnte en el pweβlo. se ben poɾ ai mutʃas kaɾas ekstɾaɲas, i tambjen paɾeθe ke es majjoɾ el numeɾo de solðaðos. ¿bes akel ɡɾupo ke aɪ xunto a la eskina?
060303|spanish|spanish|spanish/batalla_arapiles/batalla_arapiles_0608.wav|spectrograms/060303.npy|linear_spectrograms/060303.npy|afirmó no repuesto aún de la emociónpero no dude usted de que estaba allí.| -afiɾmo no ɾɾepwesto aun de la emoθjon peɾo no duðe usted de ke estaβa aʎi.
058133|spanish|spanish|spanish/bailen/bailen_1678.wav|spectrograms/058133.npy|linear_spectrograms/058133.npy|Su caída hizo estremecer de gozosa esperanza a todas las Naciones oprimidas.|su kaiða iθo estɾemeθeɾ de ɡoθosa espeɾanθa a toðas las naθjones opɾimiðas.
062911|spanish|spanish|spanish/batalla_arapiles/batalla_arapiles_3216.wav|spectrograms/062911.npy|linear_spectrograms/062911.npy|Le escribiré y vendrá en seguida a Salamanca. Prepárate a marchar allá con tu enfermo.| -le eskɾiβiɾe i bendɾa en seɣiða a salamanka. pɾepaɾate a maɾtʃaɾ aʎa kon tu emfeɾmo.
060651|spanish|spanish|spanish/batalla_arapiles/batalla_arapiles_0956.wav|spectrograms/060651.npy|linear_spectrograms/060651.npy|y en sus ratos de ocio no hace más que leer romances.|i en sus ɾɾatos de oθjo no aθe mas ke leeɾ ɾɾomanθes.
058399|spanish|spanish|spanish/bailen/bailen_1944.wav|spectrograms/058399.npy|linear_spectrograms/058399.npy|Al mismo tiempo oímos decir que escaseaban las municiones de cañón. ¡Terrible palabra!|al mismo tjempo oimos deθiɾ ke eskaseaβan las muniθjones de kaɲon. ¡teɾɾiβle palaβɾa!
060699|spanish|spanish|spanish/batalla_arapiles/batalla_arapiles_1004.wav|spectrograms/060699.npy|linear_spectrograms/060699.npy|Era la voz sonora, acompasada, medida, sin cambiar de tono, sin exacerbaciones ni acentos duros,|eɾa la boθ sonoɾa, akompasaða, meðiða, sin kambjaɾ de tono, sin eksaθeɾβaθjones ni aθɛntos duɾos,
057864|spanish|spanish|spanish/bailen/bailen_1409.wav|spectrograms/057864.npy|linear_spectrograms/057864.npy|ni llamas a Don Celestino ni a la doña Inés, que te traían trastornado el juicio. Estás bien,ya estás fuera de peligro, y vivirás, pobre niño;|ni ʎamas a don θelestino ni a la doɲa ines, ke te tɾaian tɾastoɾnaðo el xwiθjo. estas bjeɲa, estas fweɾa de peliɣɾo, i biβiɾas, poβɾe niɲo;
060258|spanish|spanish|spanish/batalla_arapiles/batalla_arapiles_0563.wav|spectrograms/060258.npy|linear_spectrograms/060258.npy|luego seguía un carro con dos mujeres, y después otro carro con decoraciones y trebejos de teatro, todos quemados y hechos pedazos.|lueɣo seɣia un kaɾɾo kon dos muxeɾes, i despwes otɾo kaɾɾo kon dekoɾaθjones i tɾeβexos de teatɾo, toðos kemaðos i etʃos peðaθos.
056506|spanish|spanish|spanish/bailen/bailen_0051.wav|spectrograms/056506.npy|linear_spectrograms/056506.npy|¡Ah! se me olvidaba decir -exclamó Don Diego riendo a carcajadas-, que los franceses me han enseñado a decir algunas palabras| -¡a!, se me olβiðaβa deθiɾ -eksklamo don djeɣo ɾɾiɛndo a kaɾkaxaðas, ke los fɾanθeses me an enseɲaðo a deθiɾ alɣunas palaβɾas
054012|spanish|spanish|spanish/19demarzo/19demarzo_0830.wav|spectrograms/054012.npy|linear_spectrograms/054012.npy|No tenemos Rey. ¿Pero no habrá en la familia otro que se ponga la corona? Se llevan todos los infantes.| -no tenemos ɾɾeɪ. -¿peɾo no aβɾa en la familja otɾo ke se poŋɡa la koɾona? -se ʎeβan toðos los imfantes.
061809|spanish|spanish|spanish/batalla_arapiles/batalla_arapiles_2114.wav|spectrograms/061809.npy|linear_spectrograms/061809.npy|le he visto acompañado de sus cinco amigotes, cinco hombres terribles, que son capaces de cualquier cosa. ¡Cinco hombres! Que no permiten se juegue con ellos.|le e bisto akompaɲaðo de sus θinko amiɣotes, θinko ombɾes teɾɾiβles, ke son kapaθes de kwalkjeɾ kosa... -¡θinko ombɾes!... -ke no peɾmiten se xweɣe kon eʎos.
062203|spanish|spanish|spanish/batalla_arapiles/batalla_arapiles_2508.wav|spectrograms/062203.npy|linear_spectrograms/062203.npy|el tesoro perdido, encontrado y vuelto a perder, sin esperanza de nueva recuperación.|el tesoɾo peɾðiðo, enkontɾaðo i bwelto a peɾðeɾ, sin espeɾanθa de nweβa ɾɾekupeɾaθjon.
059035|spanish|spanish|spanish/bailen/bailen_2580.wav|spectrograms/059035.npy|linear_spectrograms/059035.npy|Le convidaban a comer, obsequiábanle mucho;|le kombiðaβan a komeɾ, oβsekjaβanle mutʃo;
054180|spanish|spanish|spanish/19demarzo/19demarzo_0998.wav|spectrograms/054180.npy|linear_spectrograms/054180.npy|Juan de Dios ofrecía el aspecto de los treinta años, aunque frisaba en los cuarenta.|xwan de djos ofɾeθia el aspekto de los tɾeɪnta aɲos, aʊnke fɾisaβa en los kwaɾɛnta.
060128|spanish|spanish|spanish/batalla_arapiles/batalla_arapiles_0433.wav|spectrograms/060128.npy|linear_spectrograms/060128.npy|Buscaba los sitios solitarios para meditar, y meditando sentía rodeada mi cabeza de celestial atmósfera. ¡Qué luz tan pura!|buskaβa los sitjos solitaɾjos paɾa meðitaɾ, i meðitando sentia ɾɾoðeaða mi kaβeθa de θelestjal atmosfeɾa. ¡ke luθ tan puɾa!
062860|spanish|spanish|spanish/batalla_arapiles/batalla_arapiles_3165.wav|spectrograms/062860.npy|linear_spectrograms/062860.npy|Allí la hija parecía más que una hija una tierna madre, que se finge enojada con el precioso niño porque no quiere tomar las medicinas.|aʎi la ixa paɾeθia mas ke una ixa una tjeɾna maðɾe, ke se fiŋxe enoxaða kon el pɾeθjoso niɲo poɾke no kjeɾe tomaɾ las meðiθinas.
057060|spanish|spanish|spanish/bailen/bailen_0605.wav|spectrograms/057060.npy|linear_spectrograms/057060.npy|pero suplía su escasez oratoria con la llama de su mirar, que era por sí una proclama.|peɾo suplia su eskaseθ oɾatoɾja kon la ʎama de su miɾaɾ, ke eɾa poɾ si una pɾoklama.
056292|spanish|spanish|spanish/19demarzo/19demarzo_3110.wav|spectrograms/056292.npy|linear_spectrograms/056292.npy|¿No te habló de aquel pasaje de la carta en que le decía que mi amor es tan casto como el de los ángeles del cielo?| ¿no te aβlo de akel pasaxe de la kaɾta en ke le deθia ke mi amoɾ es tan kasto komo el de los aŋxeles del θjelo?...
053710|spanish|spanish|spanish/19demarzo/19demarzo_0528.wav|spectrograms/053710.npy|linear_spectrograms/053710.npy|Me gusta. Pero se me acaba la paciencia, señor rapa-velas. ¡Oh Gabriel! estoy sofocadísimo.|me ɡusta. peɾo se me akaβa la paθjɛnθja, seɲoɾ ɾɾapaβelas. ¡o ɡaβɾiel!, estoɪ sofokaðisimo.
058556|spanish|spanish|spanish/bailen/bailen_2101.wav|spectrograms/058556.npy|linear_spectrograms/058556.npy|sin aquellas doscientas mil casas de que hablan los cronistas árabes; sin califa, sin sabios, pero orgullosa aún de su mezquita catedral,|sin akeʎas dosθjɛntas mil kasas de ke aβlan los kɾonistas aɾaβes; sin kalifa, sin saβjos, peɾo oɾɣuʎosa aun de su meθkita kateðɾal,
054848|spanish|spanish|spanish/19demarzo/19demarzo_1666.wav|spectrograms/054848.npy|linear_spectrograms/054848.npy|y la niñita me andaba todo el día de ceca en meca, aquí te pongo aquí te dejo.|i la niɲita me andaβa toðo el dia de θeka en meka, aki te poŋɡo aki te dexo.
059207|spanish|spanish|spanish/bailen/bailen_2752.wav|spectrograms/059207.npy|linear_spectrograms/059207.npy|todos echábamos un puñado de tierra en la fosa del patriota, que bien pronto desaparecía en la vasta superficie del campo,|toðos etʃaβamos un puɲaðo de tjeɾɾa en la fosa del patɾiota, ke bjen pɾonto desapaɾeθia en la basta supeɾfiθje del kampo,
059954|spanish|spanish|spanish/batalla_arapiles/batalla_arapiles_0259.wav|spectrograms/059954.npy|linear_spectrograms/059954.npy|algo ocurría en los bajos del edificio, donde el grave silencio de la noche fue interrumpido por fuerte algazara de gentes, coches y caballos.|alɣo okuɾɾia en los baxos del eðifiθjo, donde el ɡɾaβe silɛnθjo de la notʃe fwe inteɾɾumpiðo poɾ fweɾte alɣaθaɾa de xɛntes, kotʃes i kaβaʎos.
059161|spanish|spanish|spanish/bailen/bailen_2706.wav|spectrograms/059161.npy|linear_spectrograms/059161.npy|quintoigilancia permitía descansar a una parte del ejército; y especialmente los heridos, aunque sólo lo fueran muy levemente como yo,|kintoɪxilanθja peɾmitia deskansaɾ a una paɾte del exeɾθito; i espeθjalmente los eɾiðos, aʊnke solo lo fweɾan mujj leβemente komo ʝo,
057768|spanish|spanish|spanish/bailen/bailen_1313.wav|spectrograms/057768.npy|linear_spectrograms/057768.npy|Francamente, y sin ruborizarme, digo que tenía más ganas de comer que de batirme. ¿Y qué?|fɾankamente, i sin ɾɾuβoɾiθaɾme, diɣo ke tenia mas ɡanas de komeɾ ke de batiɾme. ¿i ke?
054359|spanish|spanish|spanish/19demarzo/19demarzo_1177.wav|spectrograms/054359.npy|linear_spectrograms/054359.npy|si algo eminente y extraordinario ha de hacerse en el baile, es indudable que lo hará el pie derecho;|si alɣo eminɛnte i ekstɾaoɾðinaɾjo a de aθeɾse en el baɪle, es induðaβle ke lo aɾa el pje deɾetʃo;
062750|spanish|spanish|spanish/batalla_arapiles/batalla_arapiles_3055.wav|spectrograms/062750.npy|linear_spectrograms/062750.npy|y olvidado de la guillotina, de los nobles y de lo que él llamaba el estado llano, estaba horas enteras en éxtasis delante de mí.|i olβiðaðo de la ɡiʎotina, de los noβles i de lo ke el ʎamaβa el estaðo ʎano, estaβa oɾas enteɾas en ekstasis delante de mi.
055488|spanish|spanish|spanish/19demarzo/19demarzo_2306.wav|spectrograms/055488.npy|linear_spectrograms/055488.npy|Napoleón no viene acá sino con la espada en la mano -continuó doña Ambrosia-. El padre Salmón de la orden de la Merced,| -napoleon no bjene aka sino kon la espaða en la mano -kontinwo doɲa ambɾosja. el paðɾe salmon de la oɾðen de la meɾθed,
057099|spanish|spanish|spanish/bailen/bailen_0644.wav|spectrograms/057099.npy|linear_spectrograms/057099.npy|Verificada esta, no pueden Ustedes figurarse qué precipitados movimientos hubo en el centro del ejército español.|beɾifikaða esta, no pweðen usteðes fiɣuɾaɾse ke pɾeθipitaðos moβimjɛntos uβo en el θɛntɾo del exeɾθito espaɲol.
061438|spanish|spanish|spanish/batalla_arapiles/batalla_arapiles_1743.wav|spectrograms/061438.npy|linear_spectrograms/061438.npy|y luego inclinó su cabeza sobre la palma de la mano, para indicar sin duda que el señor seguía durmiendo.|i lueɣo inklino su kaβeθa soβɾe la palma de la mano, paɾa indikaɾ sin duða ke el seɲoɾ seɣia duɾmjɛndo.
053409|spanish|spanish|spanish/19demarzo/19demarzo_0227.wav|spectrograms/053409.npy|linear_spectrograms/053409.npy|no sólo porque tenía sueño, sino porque cuanto había visto y oído me repugnaba con exceso.|no solo poɾke tenia sweɲo, sino poɾke kwanto aβia bisto i oiðo me ɾɾepuɡnaβa kon eksθeso.
053717|spanish|spanish|spanish/19demarzo/19demarzo_0535.wav|spectrograms/053717.npy|linear_spectrograms/053717.npy|No era preciso molestar a nadie con preguntas para saber que el generoso pueblo, enojado con la noticia verdadera o falsa de que los Reyes iban a partir para Andalucía,|no eɾa pɾeθiso molestaɾ a naðje kon pɾeɣuntas paɾa saβeɾ ke el xeneɾoso pweβlo, enoxaðo kon la notiθja beɾðaðeɾa o falsa de ke los ɾɾejjes iβan a paɾtiɾ paɾa andaluθia,
064148|spanish|spanish|spanish/batalla_arapiles/batalla_arapiles_4453.wav|spectrograms/064148.npy|linear_spectrograms/064148.npy|dijo Inés que reunía a la santidad de los ángeles cierta astucia de diplomáticoPero me acordé de que estabas enfermo y postrado; se lo dije.| -dixo ines ke ɾɾeʊnia a la santiðad de los aŋxeles θjeɾta astuθja de diplomatiko. peɾo me akoɾðe de ke estaβas emfeɾmo i postɾaðo; se lo dixe...
053853|spanish|spanish|spanish/19demarzo/19demarzo_0671.wav|spectrograms/053853.npy|linear_spectrograms/053853.npy|Y me hace comprar vestidos, sombreros, alhajas -indicó Don Mauro-. Qué sé yo la tremolina de cosas que ha entrado en casa.| -i me aθe kompɾaɾ bestiðos, sombɾeɾos, alaxas -indiko don maʊɾo. ke se ʝo la tɾemolina de kosas ke a entɾaðo en kasa.
062799|spanish|spanish|spanish/batalla_arapiles/batalla_arapiles_3104.wav|spectrograms/062799.npy|linear_spectrograms/062799.npy|Lo demás lo sabes tú y no necesito decírtelo. ¡Esta mañana creímos morir aquí!|lo demas lo saβes tu i no neθesito deθiɾtelo. ¡esta maɲana kɾeimos moɾiɾ aki!
