023967|german|german|german/achtgesichterambiwasse/achtgesichterambiwasse_1011.wav|spectrograms/023967.npy|linear_spectrograms/023967.npy|Weißt du, wo die Harfe liegt, die ich suche? Natürlich, antwortete ebenso rasch die Frau.|vaɪst duː, voː diː haɾfə liːkt, diː ɪç zuːxə? nɑːtyːɾlɪç , antvɔɾtətə eːbənzoː raʃ diː fraʊ.
028954|german|german|german/serapionsbruederauswahl/serapionsbruederauswahl_0289.wav|spectrograms/028954.npy|linear_spectrograms/028954.npy|wogegen er abends alle menschliche Gesellschaft flöhe. Als Serapion mich gewahr wurde, ließ er den Spaten sinken|voːɡeːɡən ɛɾ ɑːbənts alə mɛnʃlɪçə ɡəzɛlʃaft fløːə. als zeːrapjoːn mɪç ɡəvɑːɾ v??də, liːs ɛɾ deːn ʃpɑːtən zɪŋkən
028525|german|german|german/meisterfloh/meisterfloh_2942.wav|spectrograms/028525.npy|linear_spectrograms/028525.npy|Und auch dir, Meister Floh, mocht' es nicht vergönnt sein, das Geheimnis zu durchschauen,|ʊnt aʊx diːɾ, maɪstɜ floː, mɔxt ɛs nɪçt fɛɾɡœnt zaɪn, das ɡəhaɪmnɪs tsuː d??çʃaʊən,
029407|german|german|german/serapionsbruederauswahl/serapionsbruederauswahl_0742.wav|spectrograms/029407.npy|linear_spectrograms/029407.npy|nach Erzen und Metallen, schnöden Gewinns halber?|nɑːx ɛɾtsən ʊnt meːtalən, ʃnøːdən ɡəvɪns halbɜ?
026955|german|german|german/meisterfloh/meisterfloh_1372.wav|spectrograms/026955.npy|linear_spectrograms/026955.npy|und bekundeten einstimmig, daß Herr Tyß allerdings eine geputzte Dame in sein Haus gebracht.|ʊnt bəkʊndətən aɪnʃtɪmɪç, das hɛɾ tyːs alɜdɪŋs aɪnə ɡəpʊtstə dɑːmə ɪn zaɪn haʊs ɡəbɾaxt.
029126|german|german|german/serapionsbruederauswahl/serapionsbruederauswahl_0461.wav|spectrograms/029126.npy|linear_spectrograms/029126.npy|daß wohl freilich kein Historiker der Welt das alles so genau wissen könne als er,|das voːl fraɪlɪç kaɪn hɪstoːrɪkɜ dɛɾ vɛlt das aləs zoː ɡənaʊ vɪsən kœnə als ɛɾ,
029087|german|german|german/serapionsbruederauswahl/serapionsbruederauswahl_0422.wav|spectrograms/029087.npy|linear_spectrograms/029087.npy|Ist es nun also der Geist allein, der die Begebenheit vor uns erfaßt,|ɪst ɛs nuːn alzoː dɛɾ ɡaɪst alaɪn, dɛɾ diː bəɡeːbənhaɪt fɔɾ ʊns ɛɾfast,
027905|german|german|german/meisterfloh/meisterfloh_2322.wav|spectrograms/027905.npy|linear_spectrograms/027905.npy|aus schnöder Pappe gefertigt? Fern sei von mir solch ein Geständnis, das mich ja herabwürdigen|aʊs ʃnøːdɜ papə ɡəfɛɾtɪçt?  fɛɾn zaɪ fɔn miːɾ zɔlç aɪn ɡəʃtɛndnɪs, das mɪç jɑː hɛrabvyɾdɪɡən
025410|german|german|german/achtgesichterambiwasse/achtgesichterambiwasse_2454.wav|spectrograms/025410.npy|linear_spectrograms/025410.npy|Die Götter in Europa haben euch Europäer nicht umsonst Mikroskope für eure Augen konstruieren lassen.|diː ɡœtɜ ɪn ɔøroːpɑː hɑːbən ɔøç ɔøroːpɛːɜ nɪçt ʊmzɔnst miːkɾoːskoːpə fyːɾ ɔørə aʊɡən kɔnstɾuːiːrən lasən.
027093|german|german|german/meisterfloh/meisterfloh_1510.wav|spectrograms/027093.npy|linear_spectrograms/027093.npy|schonungslos zu ruinieren, würde sich im Grabe umdrehen. Noch viel mehr solche schneidende Widersprüche|ʃoːnʊŋsloːs tsuː ruːiːniːrən, vyɾdə zɪç ɪm ɡɾɑːbə ʊmdɾeːən.  nɔx fiːl meːɾ zɔlçə ʃnaɪdəndə viːdɜʃpɾyçə
028035|german|german|german/meisterfloh/meisterfloh_2452.wav|spectrograms/028035.npy|linear_spectrograms/028035.npy|Unter widerwärtigem Kreischen und häßlichem Geschrei wurde die Türe aufgestoßen,|ʊntɜ viːdɜvɛɾtɪɡəm kɾaɪʃən ʊnt hɛːslɪçəm ɡəʃraɪ v??də diː tyːrə aʊfɡəʃtoːsən,
030123|german|german|german/serapionsbruederauswahl/serapionsbruederauswahl_1458.wav|spectrograms/030123.npy|linear_spectrograms/030123.npy|fühlte der Graf zum erstenmal die ganze Gewalt der Leidenschaft, um so weniger war es ihm möglich, seine Gefühle zu verbergen,|fyːltə dɛɾ ɡɾɑːf tsʊm ɛɾʃtɛnmɑːl diː ɡantsə ɡəvalt dɛɾ laɪdənʃaft, ʊm zoː veːnɪɡɜ vɑːɾ ɛs iːm møːklɪç, zaɪnə ɡəfyːlə tsuː fɛɾbɛɾɡən,
026996|german|german|german/meisterfloh/meisterfloh_1413.wav|spectrograms/026996.npy|linear_spectrograms/026996.npy|die ihn zuletzt zu völliger Abgespanntheit aller bessern Kräfte bringen können? Aber es ist gewiß,|diː iːn tsuːlɛtst tsuː fœlɪɡɜ apɡəʃpantaɪt alɜ bɛsɜn kɾɛftə bɾɪŋən kœnən? ɑːbɜ ɛs ɪst ɡəviːs,
027422|german|german|german/meisterfloh/meisterfloh_1839.wav|spectrograms/027422.npy|linear_spectrograms/027422.npy|Dies Manöver umfaßte ein doppeltes Interesse. Einmal fand er selbst seine Lust daran, dann wollte er aber|diːs mɑnøːvɜ ʊmfastə aɪn dɔpəltəs ɪntərɛsə. aɪnmɑːl fant ɛɾ zɛlpst zaɪnə lʊst dɑːran, dan vɔltə ɛɾ ɑːbɜ
029634|german|german|german/serapionsbruederauswahl/serapionsbruederauswahl_0969.wav|spectrograms/029634.npy|linear_spectrograms/029634.npy|und daß er sich's recht angelegen sein lassen werde, ihn sorglich in allem zu unterrichten, was ihm zu wissen nötig.|ʊnt das ɛɾ zɪks rɛçt anɡəleːɡən zaɪn lasən vɛɾdə, iːn zɔɾklɪç ɪn aləm tsuː ʊntɜrɪçtən, vas iːm tsuː vɪsən nøːtɪç.
023613|german|german|german/achtgesichterambiwasse/achtgesichterambiwasse_0657.wav|spectrograms/023613.npy|linear_spectrograms/023613.npy|stemmte es an ihr Herz und stürzte sich in die Schwertspitze. Draußen tönte der Nachtregen auf das Dach des Bootgemaches,|ʃtɛmtə ɛs an iːɾ hɛɾts ʊnt ʃtyɾtstə zɪç ɪn diː ʃveːɾtspɪtsə. dɾaʊsən tœntə dɛɾ naxtɾeːɡən aʊf das dax dɛs boːtɡəmaxəs,
028881|german|german|german/serapionsbruederauswahl/serapionsbruederauswahl_0216.wav|spectrograms/028881.npy|linear_spectrograms/028881.npy|die Hände gefaltet, gedankenvoll in die Ferne schaute. Die ganze Erscheinung hatte etwas Fremdartiges, Seltsames,|diː hɛndə ɡəfaltət, ɡədankənfɔl ɪn diː fɛɾnə ʃaʊtə. diː ɡantsə ɛɾʃaɪnʊŋ hatə ɛtvɑːs frɛmdaɾtɪɡəs, zɛltzɑːməs,
028812|german|german|german/serapionsbruederauswahl/serapionsbruederauswahl_0147.wav|spectrograms/028812.npy|linear_spectrograms/028812.npy|zündete die schon gestopfte Pfeife an, zog die Zeitungen aus der Tasche, fing an, emsig zu lesen,|tsyndətə diː ʃoːn ɡəʃtɔpftə pfaɪfə an, tsoːk diː tsaɪtʊŋən aʊs dɛɾ taʃə, fɪŋ an, ɛmzɪç tsuː leːzən,
028899|german|german|german/serapionsbruederauswahl/serapionsbruederauswahl_0234.wav|spectrograms/028899.npy|linear_spectrograms/028899.npy|er sei nicht recht richtig im Kopfe,|ɛɾ zaɪ nɪçt rɛçt rɪçtɪç ɪm kɔpfə,
026006|german|german|german/meisterfloh/meisterfloh_0423.wav|spectrograms/026006.npy|linear_spectrograms/026006.npy|sprang sie ganz frisch und munter von dem Sofa auf und rief: Endlich endlich sind wir allein!|ʃpɾaŋ ziː ɡants frɪʃ ʊnt mʊntɜ fɔn deːm zoːfɑː aʊf ʊnt riːf: ɛntlɪç  ɛntlɪç zɪnt viːɾ alaɪn!
029138|german|german|german/serapionsbruederauswahl/serapionsbruederauswahl_0473.wav|spectrograms/029138.npy|linear_spectrograms/029138.npy|Ein Hirsch brachte dir den Mantel des heiligen Athanasius und bat dich, Serapions Leichnam darin einzuwickeln. Genug,|aɪn hɪɾʃ bɾaxtə diːɾ deːn mantəl dɛs haɪlɪɡən atanɑziːʊs ʊnt bɑːt dɪç, zeːrapjoːns laɪçnɑːm dɑːrɪn aɪntsuːvɪkəln.  ɡənuːk,
027211|german|german|german/meisterfloh/meisterfloh_1628.wav|spectrograms/027211.npy|linear_spectrograms/027211.npy|und in der bangen Klage brustzerreißender Wehmut, die durch die Luft ertönte,|ʊnt ɪn dɛɾ baŋən klɑːɡə bɾʊstsɜraɪsəndɜ veːmuːt, diː d??ç diː lʊft ɛɾtœntə,
029326|german|german|german/serapionsbruederauswahl/serapionsbruederauswahl_0661.wav|spectrograms/029326.npy|linear_spectrograms/029326.npy|nun wieder auf vaterländischem Boden steht? So sprach die Dirne mit leiser, sanfter Stimme,|nuːn viːdɜ aʊf fɑːtɜlɛndɪʃəm boːdən ʃteːt? zoː ʃpɾɑːx diː dɪɾnə mɪt laɪzɜ, zanftɜ ʃtɪmə,
030106|german|german|german/serapionsbruederauswahl/serapionsbruederauswahl_1441.wav|spectrograms/030106.npy|linear_spectrograms/030106.npy|weggewandt von dem widrigen Antlitz der Alten, versunken war in den Anblick des wunderbar lieblichen anmutigen Wesens,|vɛɡeːvant fɔn deːm vɪdɾɪɡən antlɪts dɛɾ altən, fɛɾzʊŋkən vɑːɾ ɪn deːn anblɪk dɛs vʊndɜbɑːɾ liːplɪçən anmuːtɪɡən veːzəns,
024104|german|german|german/achtgesichterambiwasse/achtgesichterambiwasse_1148.wav|spectrograms/024104.npy|linear_spectrograms/024104.npy|gingen bei dem unheimlichen Klopfen wieder in das Teehaus und bestellten sich eine neue Tänzerin und Reiswein,|ɡɪŋən baɪ deːm ʊnhaɪmlɪçən klɔpfən viːdɜ ɪn das teːhaʊs ʊnt bəʃtɛltən zɪç aɪnə nɔøə tɛntsərɪn ʊnt raɪsvaɪn,
025335|german|german|german/achtgesichterambiwasse/achtgesichterambiwasse_2379.wav|spectrograms/025335.npy|linear_spectrograms/025335.npy|In diesen Hitzetagen, die alle Hirngespinste wegbrannten, war Ilse nicht Europäerin, nicht werdende Asiatin,|ɪn diːzən hɪtseːtɑːɡən, diː alə hɪɾŋɛspɪnstə vɛɡbɾantən, vɑːɾ ɪlzə nɪçt ɔøroːpɛːərɪn, nɪçt veːɾdəndə ɑziːɑtɪn,
028493|german|german|german/meisterfloh/meisterfloh_2910.wav|spectrograms/028493.npy|linear_spectrograms/028493.npy|verehrtester und bald, will es das Geschick, glückseligster Herr Peregrinus, meine Nation ist leichten,|fɛɾeːɾtəstɜ ʊnt balt, vɪl ɛs das ɡəʃɪk, ɡlykzeːlɪçstɜ hɛɾ peːrɛɡɾiːnʊs, maɪnə natsjoːn ɪst laɪçtən,
024886|german|german|german/achtgesichterambiwasse/achtgesichterambiwasse_1930.wav|spectrograms/024886.npy|linear_spectrograms/024886.npy|In den leeren Gemächern von Seta am Biwasee ist das Abendrot vor den Türen zu Seta eine Berühmtheit geworden,|ɪn deːn leːrən ɡəmɛçɜn fɔn zeːtɑː am biːvazeː ɪst das ɑːbəndɾoːt fɔɾ deːn tyːrən tsuː zeːtɑː aɪnə bəryːmtaɪt ɡəvɔɾdən,
026562|german|german|german/meisterfloh/meisterfloh_0979.wav|spectrograms/026562.npy|linear_spectrograms/026562.npy|wiederum tot niedersinken wollte. Ich allein wußte, woran es lag; die Liebe zur schönen|viːdɜʊm toːt niːdɜzɪŋkən vɔltə. ɪç alaɪn vʊstə, voːran ɛs lɑːk; diː liːbə tsuːɾ ʃøːnən
028588|german|german|german/meisterfloh/meisterfloh_3005.wav|spectrograms/028588.npy|linear_spectrograms/028588.npy|vernichtetet ihr selbst jene Andacht, und die Erkenntnis, nach der Ihr strebtet, war nur ein Phantom,|fɛɾnɪçtətət iːɾ zɛlpst jeːnə andaxt, ʊnt diː ɛɾkɛntnɪs, nɑːx dɛɾ iːɾ ʃtɾeːptət, vɑːɾ nuːɾ aɪn fantoːm,
028736|german|german|german/serapionsbruederauswahl/serapionsbruederauswahl_0071.wav|spectrograms/028736.npy|linear_spectrograms/028736.npy|die das eigne liebe Ich schuf. Wie ist es nur möglich, Lothar,|diː das aɪɡnə liːbə ɪç ʃuːf.  viː ɪst ɛs nuːɾ møːklɪç, lɔtɑːɾ,
029776|german|german|german/serapionsbruederauswahl/serapionsbruederauswahl_1111.wav|spectrograms/029776.npy|linear_spectrograms/029776.npy|er schaute das hohe Antlitz der mächtigen Königin. Sie erfaßte ihn,|ɛɾ ʃaʊtə das hoːə antlɪts dɛɾ mɛçtɪɡən køːnɪɡɪn. ziː ɛɾfastə iːn,
027623|german|german|german/meisterfloh/meisterfloh_2040.wav|spectrograms/027623.npy|linear_spectrograms/027623.npy|ich kann gesunden auf der Stelle, erblüht wirst du mich sehen in frischem jugendlichem Glanz wie eine Blume, die der Morgentau erquickt,|ɪç kan ɡəzʊndən aʊf dɛɾ ʃtɛlə, ɛɾblyːt vɪɾst duː mɪç zeːən ɪn frɪʃəm juːɡəntlɪçəm ɡlants viː aɪnə blʊmə, diː dɛɾ mɔɾɡəntaʊ ɛɾkvɪkt,
030373|german|german|german/serapionsbruederauswahl/serapionsbruederauswahl_1708.wav|spectrograms/030373.npy|linear_spectrograms/030373.npy|verließ er das Zimmer, kleidete sich an und warf sich aufs Pferd. Der Spazierritt an dem schönen Morgen durch duftendes Gesträuch,|fɛɾliːs ɛɾ das tsɪmɜ, klaɪdətə zɪç an ʊnt vaɾf zɪç aʊfs pfeːɾt. dɛɾ ʃpɑtsiːrɪt an deːm ʃøːnən mɔɾɡən d??ç dʊftəndəs ɡəʃtɾɔøç,
024390|german|german|german/achtgesichterambiwasse/achtgesichterambiwasse_1434.wav|spectrograms/024390.npy|linear_spectrograms/024390.npy|auf welchem mit schwarzer Tusche kleine Wildgänse im Schleifenflug gemalt waren.|aʊf vɛlçəm mɪt ʃvaɾtsɜ tʊʃə klaɪnə vɪldɡɛnzə ɪm ʃlaɪfənfluːk ɡəmɑːllt vɑːrən.
026530|german|german|german/meisterfloh/meisterfloh_0947.wav|spectrograms/026530.npy|linear_spectrograms/026530.npy|fiel dem beobachtenden Magier gerade auf die Nase; nur meine Leichtigkeit, meine|fiːl deːm bəoːbaxtəndən maɡiːɾ ɡərɑːdə aʊf diː nɑːzə; nuːɾ maɪnə laɪçtɪçkaɪt, maɪnə
029742|german|german|german/serapionsbruederauswahl/serapionsbruederauswahl_1077.wav|spectrograms/029742.npy|linear_spectrograms/029742.npy|wie Elis zu bemerken glaubte, mit verweinten Augen saß Ulla da und neben ihr ein stattlicher junger Mann,|viː eːlɪs tsuː bəmɛɾkən ɡlaʊptə, mɪt fɛɾvaɪntən aʊɡən zɑːs ʊlɑː dɑː ʊnt neːbən iːɾ aɪn ʃtatlɪçɜ jʊŋɜ man,
026817|german|german|german/meisterfloh/meisterfloh_1234.wav|spectrograms/026817.npy|linear_spectrograms/026817.npy|kann ich jedem, auch dem Einfältigsten aus meiner Biblia naturae demonstrieren. Sie glauben mir doch, werter Herr|kan ɪç jeːdəm, aʊx deːm aɪnfɛltɪçstən aʊs maɪnɜ bɪbliːɑː nɑtuːrɛː deːmɔnstɾiːrən. ziː ɡlaʊbən miːɾ dɔx, vɛɾtɜ hɛɾ
025502|german|german|german/achtgesichterambiwasse/achtgesichterambiwasse_2546.wav|spectrograms/025502.npy|linear_spectrograms/025502.npy|Okuro, der ihre Hände hielt und sie fortschleifte und sie auf den roten Teppich eines erleuchteten Schiffssaales niederlegte.|oːkuːroː, dɛɾ iːrə hɛndə hiːlt ʊnt ziː fɔɾtʃlaɪftə ʊnt ziː aʊf deːn roːtən tɛpɪç aɪnəs ɛɾlɔøçtətən ʃɪfsɑːləs niːdɜleːktə.
025140|german|german|german/achtgesichterambiwasse/achtgesichterambiwasse_2184.wav|spectrograms/025140.npy|linear_spectrograms/025140.npy|Ein ruhiges Schiff ist kein stillstehender Gegenstand, denn die Wanderluft, die auch im Hafen noch um seine Räume streicht,|aɪn ruːɪɡəs ʃɪf ɪst kaɪn ʃtɪlʃteːəndɜ ɡeːɡənʃtant, dɛn diː vandɜlʊft, diː aʊx ɪm hɑːfən nɔx ʊm zaɪnə rɔømə ʃtɾaɪçt,
029743|german|german|german/serapionsbruederauswahl/serapionsbruederauswahl_1078.wav|spectrograms/029743.npy|linear_spectrograms/029743.npy|der ihre Hand festhielt in der seinigen und sich mühte allerlei Freundliches, Scherzhaftes vorzubringen,|dɛɾ iːrə hant fɛsthiːlt ɪn dɛɾ zaɪnɪɡən ʊnt zɪç myːtə alɜlaɪ frɔøntlɪçəs, ʃɛɾtshaftəs foːɾtsuːbɾɪŋən,
026180|german|german|german/meisterfloh/meisterfloh_0597.wav|spectrograms/026180.npy|linear_spectrograms/026180.npy|die beiden Magier hatten sich entzweit, wie es wohl unter gelehrten Männern desto öfter zu geschehen pflegt, je gelehrter sie sind,|diː baɪdən maɡiːɾ hatən zɪç ɛnttsvaɪt, viː ɛs voːl ʊntɜ ɡəleːɾtən mɛnɜn dɛstoː œftɜ tsuː ɡəʃeːən pfleːkt, jeː ɡəleːɾtɜ ziː zɪnt,
024697|german|german|german/achtgesichterambiwasse/achtgesichterambiwasse_1741.wav|spectrograms/024697.npy|linear_spectrograms/024697.npy|Die Frau eines japanischen Adligen,|diː fraʊ aɪnəs japɑnɪʃən adlɪɡən,
026742|german|german|german/meisterfloh/meisterfloh_1159.wav|spectrograms/026742.npy|linear_spectrograms/026742.npy|Da steckt was dahinter. Was gilt's, Herr Swammer spielt am Ende den Freiwerber bei Ihnen, Herr Tyß?|dɑː ʃtɛkt vas dɑːhɪntɜ. vas ɡɪlts, hɛɾ svamɜ ʃpiːlt am ɛndə deːn fraɪvɜbɜ baɪ iːnən, hɛɾ tyːs? 
027658|german|german|german/meisterfloh/meisterfloh_2075.wav|spectrograms/027658.npy|linear_spectrograms/027658.npy|bunten seidnen Rock, ebensolchen Unterkleidern, großen silbernen Schnallen,|bʊntən zaɪdnən rɔk, eːbənzoːlçən ʊntɜklaɪdɜn, ɡɾoːsən zɪlbɜnən ʃnɑːlən,
024293|german|german|german/achtgesichterambiwasse/achtgesichterambiwasse_1337.wav|spectrograms/024293.npy|linear_spectrograms/024293.npy|Und wie hieß das Schriftzeichen? fragte der Maler Oizo, als der Kaiser und die Kaiserin ihm den Wunsch der Prinzessin erklärten.|ʊnt viː hiːs das ʃrɪftsaɪçən? frɑːktə dɛɾ mɑːlɜ oːiːtsoː, als dɛɾ kaɪzɜ ʊnt diː kaɪzərɪn iːm deːn vʊnʃ dɛɾ pɾɪntsɛsiːn ɛɾklɛɾtən.
028443|german|german|german/meisterfloh/meisterfloh_2860.wav|spectrograms/028443.npy|linear_spectrograms/028443.npy|und es darf nicht verschwiegen bleiben, daß Herr Peregrinus, trotz seiner Seligkeit,|ʊnt ɛs daɾf nɪçt fɛɾʃviːɡən blaɪbən, das hɛɾ peːrɛɡɾiːnʊs, tɾɔts zaɪnɜ zeːlɪçkaɪt,
029417|german|german|german/serapionsbruederauswahl/serapionsbruederauswahl_0752.wav|spectrograms/029417.npy|linear_spectrograms/029417.npy|Du weißt nichts von dem Bergbau, Elis Fröbom, laß dir davon erzählen.|duː vaɪst nɪçts fɔn deːm bɛɾɡbaʊ, eːlɪs frøːboːm, lɑːs diːɾ dɑːfɔn ɛɾtsɛːlən. 
023629|german|german|german/achtgesichterambiwasse/achtgesichterambiwasse_0673.wav|spectrograms/023629.npy|linear_spectrograms/023629.npy|du bist ein gutes Netz und hast gehorcht, sagte Kiri stolz in die Luft.|duː bɪst aɪn ɡuːtəs nɛts ʊnt hast ɡəhɔɾçt , zɑːɡtə kiːriː ʃtɔlts ɪn diː lʊft.
026469|german|german|german/meisterfloh/meisterfloh_0886.wav|spectrograms/026469.npy|linear_spectrograms/026469.npy|und daß ich fortfahren werde, gegen Euch edel zu handeln, wiewohl ich zurzeit gar nicht begreifen kann,|ʊnt das ɪç fɔɾtfɑːrən vɛɾdə, ɡeːɡən ɔøç eːdəl tsuː handəln, viːvoːl ɪç tsuːɾtsaɪt ɡɑːɾ nɪçt bəɡɾaɪfən kan,
027622|german|german|german/meisterfloh/meisterfloh_2039.wav|spectrograms/027622.npy|linear_spectrograms/027622.npy|so mochten diese Worte lauten, du weißt, mein Peregrinus, wie sehr ich dich liebe. Ich kann dein sein, du mein,|zoː mɔxtən diːzə vɔɾtə laʊtən, duː vaɪst, maɪn peːrɛɡɾiːnʊs, viː zeːɾ ɪç dɪç liːbə. ɪç kan daɪn zaɪn, duː maɪn,
029637|german|german|german/serapionsbruederauswahl/serapionsbruederauswahl_0972.wav|spectrograms/029637.npy|linear_spectrograms/029637.npy|Dem Elis kam wieder der alte Bergmann aus Göthaborg in den Sinn, und auf besondere Weise wußte er beinahe alles,|deːm eːlɪs kɑːm viːdɜ dɛɾ altə bɛɾɡman aʊs ɡœtabɔɾk ɪn deːn zɪn, ʊnt aʊf bəzɔndərə vaɪzə vʊstə ɛɾ baɪnɑːə aləs,
025828|german|german|german/meisterfloh/meisterfloh_0245.wav|spectrograms/025828.npy|linear_spectrograms/025828.npy|als er sie indessen öffnete, fand er sie leer und fuhr zurück, als durchbebe ihn ein jäher Schreck. Seltsam,|als ɛɾ ziː ɪndɛsən œfnətə, fant ɛɾ ziː leːɾ ʊnt fuːɾ tsuːryk, als d??çbeːbə iːn aɪn jɛːɜ ʃrɛk.  zɛltzɑːm,
025514|german|german|german/achtgesichterambiwasse/achtgesichterambiwasse_2558.wav|spectrograms/025514.npy|linear_spectrograms/025514.npy|Ein Mann biß sich in den Arm einer Frau fest. Die Augen quollen ihm aus dem Kopf, und die Frau lachte und schrie: Mein Lieber! Mein Lieber!|aɪn man biːs zɪç ɪn deːn aɾm aɪnɜ fraʊ fɛst. diː aʊɡən kvɔlən iːm aʊs deːm kɔpf, ʊnt diː fraʊ laxtə ʊnt ʃriː: maɪn liːbɜ! maɪn liːbɜ!
025031|german|german|german/achtgesichterambiwasse/achtgesichterambiwasse_2075.wav|spectrograms/025031.npy|linear_spectrograms/025031.npy|und sie begann sich innerlich zu verspotten und bedauerte den langen Winter, der damit vergangen war,|ʊnt ziː bəɡan zɪç ɪnɜlɪç tsuː fɛɾʃpɔtən ʊnt bədaʊɜtə deːn laŋən vɪntɜ, dɛɾ dɑːmɪt fɛɾɡaŋən vɑːɾ,
026211|german|german|german/meisterfloh/meisterfloh_0628.wav|spectrograms/026211.npy|linear_spectrograms/026211.npy|indem er größeres Recht zu haben glaubte als der andere. Mein Kollege führte an, daß die Tulpe,|ɪndeːm ɛɾ ɡɾøːsərəs rɛçt tsuː hɑːbən ɡlaʊptə als dɛɾ andərə. maɪn kɔleːɡə fyːɾtə an, das diː tʊlpə,
026913|german|german|german/meisterfloh/meisterfloh_1330.wav|spectrograms/026913.npy|linear_spectrograms/026913.npy|von denen keiner am Weihnachtsabende Leids geschehen, so sah der Rat, wie es nicht anders geschehen konnte,|fɔn deːnən kaɪnɜ am vaɪhnaxtzɑːbəndə laɪts ɡəʃeːən, zoː zɑː dɛɾ rɑːt, viː ɛs nɪçt andɜs ɡəʃeːən kɔntə,
027303|german|german|german/meisterfloh/meisterfloh_1720.wav|spectrograms/027303.npy|linear_spectrograms/027303.npy|die Rechtsverständigen, es fehle gänzlich an einem Corpus delicti, der weise Rat Knarrpanti blieb|diː rɛçtsfɜʃtɛndɪɡən , ɛs feːlə ɡɛntslɪç an aɪnəm kɔɾpʊs deːlɪktiː, dɛɾ vaɪzə rɑːt knaɾpantiː bliːp
029853|german|german|german/serapionsbruederauswahl/serapionsbruederauswahl_1188.wav|spectrograms/029853.npy|linear_spectrograms/029853.npy|lispelte der Alte Pehrson Dahlsjön leise ins Ohr, ach, Herr,|lɪspəltə dɛɾ altə peːɾzoːn dɑːlsjøːn laɪzə ɪns oːɾ, ax, hɛɾ,
029729|german|german|german/serapionsbruederauswahl/serapionsbruederauswahl_1064.wav|spectrograms/029729.npy|linear_spectrograms/029729.npy|der ihnen allerlei guten Rat erteilt und die schönsten Gänge gezeigt.|dɛɾ iːnən alɜlaɪ ɡuːtən rɑːt ɛɾtaɪlt ʊnt diː ʃøːnstən ɡɛŋə ɡətsaɪkt.
